"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Canada","2016A000011124","Personal, protective and transportation services","Current dollars","75","units","0","v114648199","1.18","5777","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Total, field of study","Current dollars","75","units","0","v1001414656","2.19","3078","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Education","Current dollars","75","units","0","v62427161","2.1","2691","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427166","2.2","2708","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Humanities","Current dollars","75","units","0","v62427167","2.3","2646","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427168","2.4","2658","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Law","Current dollars","75","units","0","v1073541820","2.5","","..","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Business, management and public administration","Current dollars","75","units","0","v62427169","2.6","2695","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Physical and life sciences and technologies","Current dollars","75","units","0","v62427170","2.7","2666","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427171","2.8","2667","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Engineering","Current dollars","75","units","0","v62427172","2.9","2756","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Architecture","Current dollars","75","units","0","v1073541821","2.10","","..","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Agriculture, natural resources and conservation","Current dollars","75","units","0","v1001399408","2.11","2766","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Dentistry","Current dollars","75","units","0","v1073541822","2.12","","..","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Medicine","Current dollars","75","units","0","v62427162","2.13","14250","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Nursing","Current dollars","75","units","0","v62427163","2.14","2616","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Pharmacy","Current dollars","75","units","0","v62427164","2.15","2839","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Veterinary medicine","Current dollars","75","units","0","v1073541823","2.16","","..","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Optometry","Current dollars","75","units","0","v1073541824","2.20","","..","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427165","2.17","2629","","","","0"
"2020/2021","Newfoundland and Labrador","2016A000210","Personal, protective and transportation services","Current dollars","75","units","0","v114648200","2.18","2589","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Total, field of study","Current dollars","75","units","0","v1001414657","3.19","6881","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Education","Current dollars","75","units","0","v62427173","3.1","8524","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427180","3.2","6390","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Humanities","Current dollars","75","units","0","v62427181","3.3","6390","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427182","3.4","6390","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Law","Current dollars","75","units","0","v1073541825","3.5","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Business, management and public administration","Current dollars","75","units","0","v62427184","3.6","6390","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Physical and life sciences and technologies","Current dollars","75","units","0","v62427185","3.7","6390","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427186","3.8","6390","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Engineering","Current dollars","75","units","0","v62427187","3.9","6390","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Architecture","Current dollars","75","units","0","v1073541826","3.10","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Agriculture, natural resources and conservation","Current dollars","75","units","0","v1001399409","3.11","6390","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Dentistry","Current dollars","75","units","0","v1073541827","3.12","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Medicine","Current dollars","75","units","0","v1073541828","3.13","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Nursing","Current dollars","75","units","0","v62427176","3.14","6390","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Pharmacy","Current dollars","75","units","0","v1073541829","3.15","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Veterinary medicine","Current dollars","75","units","0","v62427178","3.16","13525","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Optometry","Current dollars","75","units","0","v1073541831","3.20","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427179","3.17","6390","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Personal, protective and transportation services","Current dollars","75","units","0","v1073541830","3.18","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Total, field of study","Current dollars","75","units","0","v1001414658","4.19","8746","","","","0"
"2020/2021","Nova Scotia","2016A000212","Education","Current dollars","75","units","0","v62427188","4.1","7972","","","","0"
"2020/2021","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427196","4.2","8217","","","","0"
"2020/2021","Nova Scotia","2016A000212","Humanities","Current dollars","75","units","0","v62427197","4.3","7522","","","","0"
"2020/2021","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427198","4.4","7688","","","","0"
"2020/2021","Nova Scotia","2016A000212","Law","Current dollars","75","units","0","v62427199","4.5","15945","","","","0"
"2020/2021","Nova Scotia","2016A000212","Business, management and public administration","Current dollars","75","units","0","v62427200","4.6","8309","","","","0"
"2020/2021","Nova Scotia","2016A000212","Physical and life sciences and technologies","Current dollars","75","units","0","v62427201","4.7","8263","","","","0"
"2020/2021","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427202","4.8","8192","","","","0"
"2020/2021","Nova Scotia","2016A000212","Engineering","Current dollars","75","units","0","v62427203","4.9","10814","","","","0"
"2020/2021","Nova Scotia","2016A000212","Architecture","Current dollars","75","units","0","v62427189","4.10","7903","","","","0"
"2020/2021","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427190","4.11","8059","","","","0"
"2020/2021","Nova Scotia","2016A000212","Dentistry","Current dollars","75","units","0","v62427191","4.12","26285","","","","0"
"2020/2021","Nova Scotia","2016A000212","Medicine","Current dollars","75","units","0","v62427192","4.13","21333","","","","0"
"2020/2021","Nova Scotia","2016A000212","Nursing","Current dollars","75","units","0","v62427193","4.14","8631","","","","0"
"2020/2021","Nova Scotia","2016A000212","Pharmacy","Current dollars","75","units","0","v62427194","4.15","12757","","","","0"
"2020/2021","Nova Scotia","2016A000212","Veterinary medicine","Current dollars","75","units","0","v1073541832","4.16","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Optometry","Current dollars","75","units","0","v1073541833","4.20","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427195","4.17","8494","","","","0"
"2020/2021","Nova Scotia","2016A000212","Personal, protective and transportation services","Current dollars","75","units","0","v1001399410","4.18","8280","","","","0"
"2020/2021","New Brunswick","2016A000213","Total, field of study","Current dollars","75","units","0","v1001414659","5.19","7740","","","","0"
"2020/2021","New Brunswick","2016A000213","Education","Current dollars","75","units","0","v62427204","5.1","7500","","","","0"
"2020/2021","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427208","5.2","8060","","","","0"
"2020/2021","New Brunswick","2016A000213","Humanities","Current dollars","75","units","0","v62427209","5.3","7390","","","","0"
"2020/2021","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427210","5.4","7591","","","","0"
"2020/2021","New Brunswick","2016A000213","Law","Current dollars","75","units","0","v62427211","5.5","10291","","","","0"
"2020/2021","New Brunswick","2016A000213","Business, management and public administration","Current dollars","75","units","0","v62427212","5.6","7991","","","","0"
"2020/2021","New Brunswick","2016A000213","Physical and life sciences and technologies","Current dollars","75","units","0","v62427213","5.7","7768","","","","0"
"2020/2021","New Brunswick","2016A000213","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427214","5.8","7338","","","","0"
"2020/2021","New Brunswick","2016A000213","Engineering","Current dollars","75","units","0","v62427215","5.9","8575","","","","0"
"2020/2021","New Brunswick","2016A000213","Architecture","Current dollars","75","units","0","v1073541834","5.10","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427205","5.11","7288","","","","0"
"2020/2021","New Brunswick","2016A000213","Dentistry","Current dollars","75","units","0","v1073541835","5.12","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Medicine","Current dollars","75","units","0","v1073541836","5.13","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Nursing","Current dollars","75","units","0","v62427206","5.14","7536","","","","0"
"2020/2021","New Brunswick","2016A000213","Pharmacy","Current dollars","75","units","0","v1073541837","5.15","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Veterinary medicine","Current dollars","75","units","0","v1073541838","5.16","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Optometry","Current dollars","75","units","0","v1073541840","5.20","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427207","5.17","6886","","","","0"
"2020/2021","New Brunswick","2016A000213","Personal, protective and transportation services","Current dollars","75","units","0","v1073541839","5.18","","..","","","0"
"2020/2021","Quebec","2016A000224","Total, field of study","Current dollars","75","units","0","v1001414660","6.19","3152","","","","0"
"2020/2021","Quebec","2016A000224","Education","Current dollars","75","units","0","v62427216","6.1","2731","","","","0"
"2020/2021","Quebec","2016A000224","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427225","6.2","3124","","","","0"
"2020/2021","Quebec","2016A000224","Humanities","Current dollars","75","units","0","v62427226","6.3","4219","","","","0"
"2020/2021","Quebec","2016A000224","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427227","6.4","3248","","","","0"
"2020/2021","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427228","6.5","3027","","","","0"
"2020/2021","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427229","6.6","3127","","","","0"
"2020/2021","Quebec","2016A000224","Physical and life sciences and technologies","Current dollars","75","units","0","v62427230","6.7","3429","","","","0"
"2020/2021","Quebec","2016A000224","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427231","6.8","3288","","","","0"
"2020/2021","Quebec","2016A000224","Engineering","Current dollars","75","units","0","v62427232","6.9","3049","","","","0"
"2020/2021","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427217","6.10","2861","","","","0"
"2020/2021","Quebec","2016A000224","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427218","6.11","3035","","","","0"
"2020/2021","Quebec","2016A000224","Dentistry","Current dollars","75","units","0","v62427219","6.12","3932","","","","0"
"2020/2021","Quebec","2016A000224","Medicine","Current dollars","75","units","0","v62427220","6.13","3536","","","","0"
"2020/2021","Quebec","2016A000224","Nursing","Current dollars","75","units","0","v62427221","6.14","2808","","","","0"
"2020/2021","Quebec","2016A000224","Pharmacy","Current dollars","75","units","0","v62427222","6.15","2732","","","","0"
"2020/2021","Quebec","2016A000224","Veterinary medicine","Current dollars","75","units","0","v62427223","6.16","2747","","","","0"
"2020/2021","Quebec","2016A000224","Optometry","Current dollars","75","units","0","v1073541841","6.20","3202","","","","0"
"2020/2021","Quebec","2016A000224","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427224","6.17","3160","","","","0"
"2020/2021","Quebec","2016A000224","Personal, protective and transportation services","Current dollars","75","units","0","v114648201","6.18","2700","","","","0"
"2020/2021","Ontario","2016A000235","Total, field of study","Current dollars","75","units","0","v1001414661","7.19","7938","","","","0"
"2020/2021","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427233","7.1","6265","","","","0"
"2020/2021","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427242","7.2","6493","","","","0"
"2020/2021","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427243","7.3","6083","","","","0"
"2020/2021","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427244","7.4","6145","","","","0"
"2020/2021","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427245","7.5","19434","","","","0"
"2020/2021","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427246","7.6","9405","","","","0"
"2020/2021","Ontario","2016A000235","Physical and life sciences and technologies","Current dollars","75","units","0","v62427247","7.7","6835","","","","0"
"2020/2021","Ontario","2016A000235","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427248","7.8","7977","","","","0"
"2020/2021","Ontario","2016A000235","Engineering","Current dollars","75","units","0","v62427249","7.9","11336","","","","0"
"2020/2021","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427234","7.10","7998","","","","0"
"2020/2021","Ontario","2016A000235","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427235","7.11","6157","","","","0"
"2020/2021","Ontario","2016A000235","Dentistry","Current dollars","75","units","0","v62427236","7.12","36425","","","","0"
"2020/2021","Ontario","2016A000235","Medicine","Current dollars","75","units","0","v62427237","7.13","24154","","","","0"
"2020/2021","Ontario","2016A000235","Nursing","Current dollars","75","units","0","v62427238","7.14","6273","","","","0"
"2020/2021","Ontario","2016A000235","Pharmacy","Current dollars","75","units","0","v62427239","7.15","17973","","","","0"
"2020/2021","Ontario","2016A000235","Veterinary medicine","Current dollars","75","units","0","v62427240","7.16","8070","","","","0"
"2020/2021","Ontario","2016A000235","Optometry","Current dollars","75","units","0","v1073541842","7.20","15270","","","","0"
"2020/2021","Ontario","2016A000235","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427241","7.17","6579","","","","0"
"2020/2021","Ontario","2016A000235","Personal, protective and transportation services","Current dollars","75","units","0","v114648202","7.18","6289","","","","0"
"2020/2021","Manitoba","2016A000246","Total, field of study","Current dollars","75","units","0","v1001414662","8.19","4901","","","","0"
"2020/2021","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427250","8.1","4207","","","","0"
"2020/2021","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427258","8.2","4441","","","","0"
"2020/2021","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427259","8.3","4165","","","","0"
"2020/2021","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427260","8.4","4191","","","","0"
"2020/2021","Manitoba","2016A000246","Law","Current dollars","75","units","0","v62427261","8.5","10997","","","","0"
"2020/2021","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427262","8.6","4790","","","","0"
"2020/2021","Manitoba","2016A000246","Physical and life sciences and technologies","Current dollars","75","units","0","v62427263","8.7","4485","","","","0"
"2020/2021","Manitoba","2016A000246","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427264","8.8","4427","","","","0"
"2020/2021","Manitoba","2016A000246","Engineering","Current dollars","75","units","0","v62427265","8.9","6352","","","","0"
"2020/2021","Manitoba","2016A000246","Architecture","Current dollars","75","units","0","v62427251","8.10","4854","","","","0"
"2020/2021","Manitoba","2016A000246","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427252","8.11","4673","","","","0"
"2020/2021","Manitoba","2016A000246","Dentistry","Current dollars","75","units","0","v62427253","8.12","22710","","","","0"
"2020/2021","Manitoba","2016A000246","Medicine","Current dollars","75","units","0","v62427254","8.13","9807","","","","0"
"2020/2021","Manitoba","2016A000246","Nursing","Current dollars","75","units","0","v62427255","8.14","5363","","","","0"
"2020/2021","Manitoba","2016A000246","Pharmacy","Current dollars","75","units","0","v62427256","8.15","19255","","","","0"
"2020/2021","Manitoba","2016A000246","Veterinary medicine","Current dollars","75","units","0","v1073541843","8.16","","..","","","0"
"2020/2021","Manitoba","2016A000246","Optometry","Current dollars","75","units","0","v1073541844","8.20","","..","","","0"
"2020/2021","Manitoba","2016A000246","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427257","8.17","4365","","","","0"
"2020/2021","Manitoba","2016A000246","Personal, protective and transportation services","Current dollars","75","units","0","v114648203","8.18","4235","","","","0"
"2020/2021","Saskatchewan","2016A000247","Total, field of study","Current dollars","75","units","0","v1001414663","9.19","8235","","","","0"
"2020/2021","Saskatchewan","2016A000247","Education","Current dollars","75","units","0","v62427266","9.1","6858","","","","0"
"2020/2021","Saskatchewan","2016A000247","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427274","9.2","6943","","","","0"
"2020/2021","Saskatchewan","2016A000247","Humanities","Current dollars","75","units","0","v62427275","9.3","6563","","","","0"
"2020/2021","Saskatchewan","2016A000247","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427276","9.4","6573","","","","0"
"2020/2021","Saskatchewan","2016A000247","Law","Current dollars","75","units","0","v62427277","9.5","15048","","","","0"
"2020/2021","Saskatchewan","2016A000247","Business, management and public administration","Current dollars","75","units","0","v62427278","9.6","7536","","","","0"
"2020/2021","Saskatchewan","2016A000247","Physical and life sciences and technologies","Current dollars","75","units","0","v62427279","9.7","6853","","","","0"
"2020/2021","Saskatchewan","2016A000247","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427280","9.8","6917","","","","0"
"2020/2021","Saskatchewan","2016A000247","Engineering","Current dollars","75","units","0","v62427281","9.9","7856","","","","0"
"2020/2021","Saskatchewan","2016A000247","Architecture","Current dollars","75","units","0","v1001399411","9.10","6452","","","","0"
"2020/2021","Saskatchewan","2016A000247","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427267","9.11","6617","","","","0"
"2020/2021","Saskatchewan","2016A000247","Dentistry","Current dollars","75","units","0","v62427268","9.12","45921","","","","0"
"2020/2021","Saskatchewan","2016A000247","Medicine","Current dollars","75","units","0","v62427269","9.13","17998","","","","0"
"2020/2021","Saskatchewan","2016A000247","Nursing","Current dollars","75","units","0","v62427270","9.14","7840","","","","0"
"2020/2021","Saskatchewan","2016A000247","Pharmacy","Current dollars","75","units","0","v62427271","9.15","13177","","","","0"
"2020/2021","Saskatchewan","2016A000247","Veterinary medicine","Current dollars","75","units","0","v62427272","9.16","39847","","","","0"
"2020/2021","Saskatchewan","2016A000247","Optometry","Current dollars","75","units","0","v1073541845","9.20","","..","","","0"
"2020/2021","Saskatchewan","2016A000247","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427273","9.17","6939","","","","0"
"2020/2021","Saskatchewan","2016A000247","Personal, protective and transportation services","Current dollars","75","units","0","v114648204","9.18","6713","","","","0"
"2020/2021","Alberta","2016A000248","Total, field of study","Current dollars","75","units","0","v1001414664","10.19","6111","","","","0"
"2020/2021","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427129","10.1","5670","","","","0"
"2020/2021","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427137","10.2","5426","","","","0"
"2020/2021","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427138","10.3","5448","","","","0"
"2020/2021","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427139","10.4","5732","","","","0"
"2020/2021","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427140","10.5","11803","","","","0"
"2020/2021","Alberta","2016A000248","Business, management and public administration","Current dollars","75","units","0","v62427141","10.6","6132","","","","0"
"2020/2021","Alberta","2016A000248","Physical and life sciences and technologies","Current dollars","75","units","0","v62427142","10.7","5680","","","","0"
"2020/2021","Alberta","2016A000248","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427143","10.8","5669","","","","0"
"2020/2021","Alberta","2016A000248","Engineering","Current dollars","75","units","0","v62427144","10.9","6594","","","","0"
"2020/2021","Alberta","2016A000248","Architecture","Current dollars","75","units","0","v1001399412","10.10","5765","","","","0"
"2020/2021","Alberta","2016A000248","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427130","10.11","5599","","","","0"
"2020/2021","Alberta","2016A000248","Dentistry","Current dollars","75","units","0","v62427131","10.12","21597","","","","0"
"2020/2021","Alberta","2016A000248","Medicine","Current dollars","75","units","0","v62427132","10.13","14237","","","","0"
"2020/2021","Alberta","2016A000248","Nursing","Current dollars","75","units","0","v62427133","10.14","6279","","","","0"
"2020/2021","Alberta","2016A000248","Pharmacy","Current dollars","75","units","0","v62427134","10.15","11352","","","","0"
"2020/2021","Alberta","2016A000248","Veterinary medicine","Current dollars","75","units","0","v62427135","10.16","11625","","","","0"
"2020/2021","Alberta","2016A000248","Optometry","Current dollars","75","units","0","v1073541846","10.20","","..","","","0"
"2020/2021","Alberta","2016A000248","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427136","10.17","5574","","","","0"
"2020/2021","Alberta","2016A000248","Personal, protective and transportation services","Current dollars","75","units","0","v114648205","10.18","5120","","","","0"
"2020/2021","British Columbia","2016A000259","Total, field of study","Current dollars","75","units","0","v1001414665","11.19","5990","","","","0"
"2020/2021","British Columbia","2016A000259","Education","Current dollars","75","units","0","v62427145","11.1","5442","","","","0"
"2020/2021","British Columbia","2016A000259","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427153","11.2","6064","","","","0"
"2020/2021","British Columbia","2016A000259","Humanities","Current dollars","75","units","0","v62427154","11.3","5258","","","","0"
"2020/2021","British Columbia","2016A000259","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427155","11.4","5483","","","","0"
"2020/2021","British Columbia","2016A000259","Law","Current dollars","75","units","0","v62427156","11.5","13562","","","","0"
"2020/2021","British Columbia","2016A000259","Business, management and public administration","Current dollars","75","units","0","v62427157","11.6","5853","","","","0"
"2020/2021","British Columbia","2016A000259","Physical and life sciences and technologies","Current dollars","75","units","0","v62427158","11.7","5405","","","","0"
"2020/2021","British Columbia","2016A000259","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427159","11.8","5401","","","","0"
"2020/2021","British Columbia","2016A000259","Engineering","Current dollars","75","units","0","v62427160","11.9","6039","","","","0"
"2020/2021","British Columbia","2016A000259","Architecture","Current dollars","75","units","0","v62427146","11.10","6949","","","","0"
"2020/2021","British Columbia","2016A000259","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427147","11.11","5518","","","","0"
"2020/2021","British Columbia","2016A000259","Dentistry","Current dollars","75","units","0","v62427148","11.12","29932","","","","0"
"2020/2021","British Columbia","2016A000259","Medicine","Current dollars","75","units","0","v62427149","11.13","18842","","","","0"
"2020/2021","British Columbia","2016A000259","Nursing","Current dollars","75","units","0","v62427150","11.14","4916","","","","0"
"2020/2021","British Columbia","2016A000259","Pharmacy","Current dollars","75","units","0","v62427151","11.15","13266","","","","0"
"2020/2021","British Columbia","2016A000259","Veterinary medicine","Current dollars","75","units","0","v1073541847","11.16","","..","","","0"
"2020/2021","British Columbia","2016A000259","Optometry","Current dollars","75","units","0","v1073541848","11.20","","..","","","0"
"2020/2021","British Columbia","2016A000259","Other health, parks, recreation and fitness","Current dollars","75","units","0","v62427152","11.17","5289","","","","0"
"2020/2021","British Columbia","2016A000259","Personal, protective and transportation services","Current dollars","75","units","0","v114648206","11.18","5010","","","","0"
"2020/2021","Yukon","2016A000260","Total, field of study","Current dollars","75","units","0","v1073541867","12.19","3930","","","","0"
"2020/2021","Yukon","2016A000260","Education","Current dollars","75","units","0","v1073541849","12.1","","..","","","0"
"2020/2021","Yukon","2016A000260","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v1073541850","12.2","","..","","","0"
"2020/2021","Yukon","2016A000260","Humanities","Current dollars","75","units","0","v1073541851","12.3","","..","","","0"
"2020/2021","Yukon","2016A000260","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v1073541852","12.4","","..","","","0"
"2020/2021","Yukon","2016A000260","Law","Current dollars","75","units","0","v1073541853","12.5","","..","","","0"
"2020/2021","Yukon","2016A000260","Business, management and public administration","Current dollars","75","units","0","v1073541854","12.6","3930","","","","0"
"2020/2021","Yukon","2016A000260","Physical and life sciences and technologies","Current dollars","75","units","0","v1073541855","12.7","","..","","","0"
"2020/2021","Yukon","2016A000260","Mathematics, computer and information sciences","Current dollars","75","units","0","v1073541856","12.8","","..","","","0"
"2020/2021","Yukon","2016A000260","Engineering","Current dollars","75","units","0","v1073541857","12.9","","..","","","0"
"2020/2021","Yukon","2016A000260","Architecture","Current dollars","75","units","0","v1073541858","12.10","","..","","","0"
"2020/2021","Yukon","2016A000260","Agriculture, natural resources and conservation","Current dollars","75","units","0","v1073541859","12.11","","..","","","0"
"2020/2021","Yukon","2016A000260","Dentistry","Current dollars","75","units","0","v1073541860","12.12","","..","","","0"
"2020/2021","Yukon","2016A000260","Medicine","Current dollars","75","units","0","v1073541861","12.13","","..","","","0"
"2020/2021","Yukon","2016A000260","Nursing","Current dollars","75","units","0","v1073541862","12.14","","..","","","0"
"2020/2021","Yukon","2016A000260","Pharmacy","Current dollars","75","units","0","v1073541863","12.15","","..","","","0"
"2020/2021","Yukon","2016A000260","Veterinary medicine","Current dollars","75","units","0","v1073541864","12.16","","..","","","0"
"2020/2021","Yukon","2016A000260","Optometry","Current dollars","75","units","0","v1073541868","12.20","","..","","","0"
"2020/2021","Yukon","2016A000260","Other health, parks, recreation and fitness","Current dollars","75","units","0","v1073541865","12.17","","..","","","0"
"2020/2021","Yukon","2016A000260","Personal, protective and transportation services","Current dollars","75","units","0","v1073541866","12.18","","..","","","0"
"2021/2022","Canada","2016A000011124","Total, field of study","Current dollars","75","units","0","v1001414655","1.19","6660","","","","0"
"2021/2022","Canada","2016A000011124","Education","Current dollars","75","units","0","v62427112","1.1","5013","","","","0"
"2021/2022","Canada","2016A000011124","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427121","1.2","6009","","","","0"
"2021/2022","Canada","2016A000011124","Humanities","Current dollars","75","units","0","v62427122","1.3","5737","","","","0"
"2021/2022","Canada","2016A000011124","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427123","1.4","5740","","","","0"
"2021/2022","Canada","2016A000011124","Law","Current dollars","75","units","0","v62427124","1.5","12852","","","","0"
"2021/2022","Canada","2016A000011124","Business, management and public administration","Current dollars","75","units","0","v62427125","1.6","7045","","","","0"
"2021/2022","Canada","2016A000011124","Physical and life sciences and technologies","Current dollars","75","units","0","v62427126","1.7","5860","","","","0"
"2021/2022","Canada","2016A000011124","Mathematics, computer and information sciences","Current dollars","75","units","0","v62427127","1.8","6876","","","","0"
"2021/2022","Canada","2016A000011124","Engineering","Current dollars","75","units","0","v62427128","1.9","8257","","","","0"
"2021/2022","Canada","2016A000011124","Architecture","Current dollars","75","units","0","v62427113","1.10","6599","","","","0"
"2021/2022","Canada","2016A000011124","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427114","1.11","5886","","","","0"
"2021/2022","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427115","1.12","22920","","","","0"
"2021/2022","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427116","1.13","14627","","","","0"
"2021/2022","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427117","1.14","5826","","","","0"
"2021/2022","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427118","1.15","11351","","","","0"
